transaction_id,customer_id,transaction_date,transaction_type,amount,transaction_fee,status,merchant_category,device_type,country,is_fraud,anomaly_flag,rule_alert,z_score,zscore_alert,if_prediction,if_alert
50961,3149,2024-06-19 00:35:51.452610,Direct Debit,9727.57,48.64,Completed,Utilities,Mobile,Zimbabwe,False,False,False,1.2025870551098143,False,-1,True
50994,4503,2024-06-21 14:28:32.583381,Online Purchase,19117.18,95.59,Completed,Travel,Mobile,Ethiopia,False,True,False,2.4734291375812973,False,-1,True
51014,1922,2025-07-23 15:22:55.964753,Card Payment,10911.25,54.56,Completed,Groceries,Desktop,Thailand,False,True,False,1.3627928949881314,False,-1,True
51266,599,2024-09-24 20:30:26.527768,Online Purchase,11117.48,55.59,Completed,Subscriptions,Mobile,Cyprus,False,True,False,1.3907052111192693,False,-1,True
51286,1266,2025-06-23 09:45:34.472064,Bank Transfer,13634.85,68.17,Completed,Groceries,Mobile,Bouvet Island (Bouvetoya),False,True,False,1.7314200792715395,False,-1,True
51330,2051,2026-06-05 19:41:48.201549,ATM Withdrawal,10264.56,51.32,Completed,Utilities,Mobile,Guinea-Bissau,False,True,False,1.275266270739256,False,-1,True
51607,4749,2024-06-28 08:50:05.384051,Online Purchase,12083.72,60.42,Completed,Subscriptions,Mobile,Norfolk Island,False,True,False,1.521481511068601,False,-1,True
51680,3650,2024-07-03 19:21:46.988625,Card Payment,9871.92,49.36,Completed,Entertainment,Desktop,Qatar,False,True,False,1.2221241876003819,False,-1,True
51828,4903,2026-02-15 02:51:16.212590,Online Purchase,15351.44,76.76,Completed,Restaurants,Mobile,Belarus,False,True,False,1.963752924868931,False,-1,True
52070,2899,2025-01-01 20:11:06.138336,Direct Debit,9134.94,45.67,Completed,Healthcare,Mobile,Macao,False,False,False,1.1223772121733053,False,-1,True
52186,4901,2025-04-17 06:06:07.971734,Card Payment,9781.76,48.91,Completed,Entertainment,Mobile,Belize,False,False,False,1.2099214313457953,False,-1,True
52194,3980,2025-05-03 09:20:22.912734,Card Payment,248874.5,1244.37,Completed,Entertainment,Mobile,Haiti,False,True,True,33.570063716852104,True,-1,True
52522,3507,2025-03-11 14:50:04.558759,Bank Transfer,9625.31,48.13,Completed,Healthcare,Mobile,Thailand,False,False,False,1.1887466175034032,False,-1,True
52563,4680,2024-12-20 10:38:46.600061,Online Purchase,17674.4,88.37,Completed,Utilities,Mobile,Guatemala,False,True,False,2.278155261483333,False,-1,True
52588,485,2025-12-12 11:49:56.872840,Card Payment,13860.0,69.3,Completed,Healthcare,Mobile,Ethiopia,False,True,False,1.7618931335164394,False,-1,True
52625,2121,2025-04-28 00:45:25.052566,Card Payment,9404.01,47.02,Pending,Travel,Mobile,Cape Verde,False,False,False,1.1587946436886294,False,-1,True
52796,3509,2026-03-24 22:06:04.967644,Direct Debit,12043.5,60.22,Completed,Restaurants,Mobile,Guernsey,False,True,False,1.516037912393363,False,-1,True
52814,1999,2026-05-30 04:12:39.517601,ATM Withdrawal,16992.36,84.96,Failed,Restaurants,Mobile,Rwanda,False,True,False,2.1858441714669374,False,-1,True
52860,4179,2026-01-06 02:14:01.289509,Direct Debit,29923.7,149.62,Completed,Groceries,Mobile,Equatorial Guinea,False,True,True,3.936043706351431,True,-1,True
52900,3230,2024-10-08 00:35:38.623449,Card Payment,18066.72,90.33,Completed,Healthcare,Mobile,Morocco,False,True,False,2.331254034041002,False,-1,True
52956,1614,2026-03-07 00:31:29.467117,Card Payment,9255.23,46.28,Completed,Groceries,Mobile,Jordan,False,False,False,1.138657930339501,False,-1,True
53217,1784,2025-01-15 07:39:21.817592,Direct Debit,9937.66,49.69,Completed,Travel,Mobile,Kazakhstan,False,False,False,1.2310218051267408,False,-1,True
53307,3866,2026-02-22 20:16:17.381083,Card Payment,8932.3,44.66,Completed,Restaurants,Mobile,United Kingdom,False,False,False,1.0949507866250638,False,-1,True
53314,2358,2025-05-24 11:06:40.622537,ATM Withdrawal,9366.3,46.83,Completed,Travel,Tablet,Somalia,True,True,False,1.15369076238472,False,-1,True
53519,1083,2025-03-14 15:07:38.707935,Card Payment,11056.24,55.28,Completed,Shopping,Mobile,Norway,False,True,False,1.3824166486411096,False,-1,True
53590,1288,2025-01-15 00:32:25.196100,Online Purchase,9657.12,48.29,Completed,Subscriptions,Tablet,Austria,False,True,False,1.1930519599663403,False,-1,True
53711,2215,2024-07-18 17:37:40.084330,ATM Withdrawal,45822.81,229.11,Completed,Groceries,Mobile,Namibia,False,True,True,6.0879177524346195,True,-1,True
53760,4859,2025-07-25 02:36:41.508739,Online Purchase,9658.27,48.29,Completed,Entertainment,Mobile,Comoros,False,False,False,1.1932076073675466,False,-1,True
53798,1756,2024-09-05 22:42:15.981323,Bank Transfer,12556.53,62.78,Completed,Restaurants,Tablet,Latvia,False,True,False,1.5854742482550597,False,-1,True
53842,3966,2025-03-23 12:25:13.182724,ATM Withdrawal,16308.24,81.54,Completed,Restaurants,Tablet,Sri Lanka,False,True,False,2.093251562672707,False,-1,True
53877,888,2025-09-05 07:14:59.195505,Card Payment,9381.61,46.91,Completed,Utilities,Mobile,Central African Republic,False,False,False,1.15576290300426,False,-1,True
54081,3377,2024-06-28 18:09:53.316316,Direct Debit,17729.25,88.65,Completed,Restaurants,Tablet,Ghana,False,True,False,2.28557896579305,False,-1,True
54396,1995,2025-02-03 14:46:03.136968,Bank Transfer,197667.45,988.34,Completed,Restaurants,Desktop,Djibouti,False,True,True,26.639416537765715,True,-1,True
54424,904,2024-07-09 08:22:50.910873,ATM Withdrawal,9464.88,47.32,Completed,Healthcare,Desktop,Guernsey,False,False,False,1.1670331283072704,False,-1,True
54425,3282,2025-09-20 05:38:44.656732,Bank Transfer,74109.42,370.55,Completed,Healthcare,Mobile,Botswana,False,True,True,9.916385000643936,True,-1,True
54428,1614,2025-08-23 07:41:07.418581,Online Purchase,9372.22,46.86,Completed,Healthcare,Mobile,Togo,False,False,False,1.1544920081370176,False,-1,True
54579,4604,2025-12-16 17:30:48.838399,Bank Transfer,106070.94,530.35,Completed,Shopping,Desktop,Bulgaria,False,True,True,14.242235023781634,True,-1,True
54592,2940,2026-01-31 20:53:05.705932,Card Payment,9181.3,45.91,Completed,Restaurants,Mobile,Bolivia,False,False,False,1.1286518326254196,False,-1,True
54650,3948,2026-04-28 16:52:03.537044,Card Payment,46301.5,231.51,Completed,Healthcare,Mobile,Korea,False,True,True,6.152706321550726,True,-1,True
54666,1712,2025-10-26 08:40:04.622562,Bank Transfer,9614.07,48.07,Completed,Healthcare,Desktop,Monaco,False,False,False,1.1872253333385678,False,-1,True
54914,489,2024-12-29 01:20:35.787256,Online Purchase,21061.26,105.31,Completed,Restaurants,Mobile,Cote d'Ivoire,False,True,True,2.736551746048652,False,-1,True
55021,1257,2024-07-30 10:51:46.193211,Bank Transfer,19712.74,98.56,Completed,Shopping,Mobile,Guam,False,True,False,2.5540355430269677,False,-1,True
55089,1148,2025-03-08 12:06:50.436445,Direct Debit,9430.74,47.15,Completed,Utilities,Mobile,Guatemala,False,False,False,1.1624124306749324,False,-1,True
55117,3628,2024-10-04 10:12:26.166618,Bank Transfer,155016.0,775.08,Completed,Healthcare,Mobile,Bhutan,False,True,True,20.86673188542889,True,-1,True
55242,2975,2024-09-16 03:20:27.877923,Online Purchase,9885.97,49.43,Completed,Subscriptions,Mobile,France,False,False,False,1.224025792806426,False,-1,True
55866,3972,2025-07-24 01:39:29.993479,Card Payment,9811.73,49.06,Completed,Entertainment,Mobile,Israel,False,False,False,1.213977737966802,False,-1,True
55939,2266,2025-07-08 12:15:11.130338,Card Payment,8937.1,44.69,Pending,Restaurants,Mobile,Andorra,False,False,False,1.0956004453431432,False,-1,True
56285,708,2026-04-10 17:25:27.524407,Bank Transfer,22107.36,110.54,Completed,Restaurants,Mobile,Malta,True,True,True,2.878136742920026,False,-1,True
56531,4553,2024-07-16 21:59:08.946975,Direct Debit,9132.77,45.66,Completed,Groceries,Mobile,Serbia,False,False,False,1.122083512294507,False,-1,True
56571,2558,2026-06-01 23:53:19.805795,Direct Debit,9896.56,49.48,Completed,Shopping,Mobile,Iceland,False,False,False,1.225459102353188,False,-1,True
56608,1970,2026-05-21 04:59:55.334802,Card Payment,9863.92,49.32,Completed,Travel,Mobile,Kiribati,False,False,False,1.22104142307025,False,-1,True
56825,3898,2025-12-14 04:24:39.625433,Card Payment,14750.0,73.75,Completed,Subscriptions,Mobile,Cape Verde,False,True,False,1.882350687493614,False,-1,True
56868,1541,2026-02-20 05:59:52.723034,Online Purchase,17971.98,89.86,Completed,Restaurants,Mobile,Fiji,False,True,False,2.3184313950929147,False,-1,True
56997,1616,2024-06-29 16:11:30.638186,Bank Transfer,20399.58,102.0,Completed,Travel,Mobile,Palau,False,True,True,2.6469962917614422,False,-1,True
57164,3181,2025-08-14 00:11:41.975830,Card Payment,16149.0,80.74,Completed,Restaurants,Mobile,Sri Lanka,False,True,False,2.0716991347004314,False,-1,True
57207,591,2025-06-29 00:14:14.891380,ATM Withdrawal,9548.8,47.74,Completed,Healthcare,Desktop,Cook Islands,False,True,False,1.178391328228354,False,-1,True
57380,3193,2026-05-01 05:08:31.527342,Bank Transfer,18555.84,92.78,Completed,Restaurants,Mobile,Korea,False,True,False,2.397454257413267,False,-1,True
57478,281,2025-01-05 16:29:09.351826,Card Payment,13798.4,68.99,Completed,Entertainment,Mobile,Hungary,False,True,False,1.7535558466344237,False,-1,True
57651,1296,2025-05-02 02:09:24.683436,ATM Withdrawal,28083.55,140.42,Completed,Entertainment,Mobile,United States Minor Outlying Islands,False,True,True,3.6869875625861517,True,-1,True
57857,931,2024-09-19 23:14:14.634610,Bank Transfer,21104.16,105.52,Completed,Subscriptions,Desktop,Korea,False,True,True,2.7423580708414845,False,-1,True
57873,1383,2025-06-01 04:57:33.840751,Online Purchase,9355.26,46.78,Completed,Healthcare,Mobile,Falkland Islands (Malvinas),False,False,False,1.152196547333138,False,-1,True
57891,909,2024-07-10 03:33:42.906764,Bank Transfer,9728.55,48.64,Completed,Shopping,Desktop,Tonga,False,False,False,1.2027196937647553,False,-1,True
58030,2778,2025-02-16 12:11:09.521764,Direct Debit,417446.27,2087.23,Completed,Shopping,Mobile,Egypt,False,True,True,56.38550538404636,True,-1,True
58057,4587,2026-06-03 21:55:25.226208,Card Payment,21375.97,106.88,Completed,Travel,Mobile,Liberia,False,True,True,2.779146349208379,False,-1,True
58099,1739,2025-10-08 01:57:52.265399,Card Payment,9924.87,49.62,Completed,Travel,Mobile,Ghana,False,False,False,1.2292907353341926,False,-1,True
58137,875,2026-01-30 12:50:26.213592,Card Payment,95244.2,476.22,Completed,Utilities,Tablet,Saint Helena,False,True,True,12.776883767661591,True,-1,True
58322,1124,2025-07-04 23:23:05.748399,Online Purchase,38307.84,191.54,Completed,Restaurants,Mobile,Samoa,False,True,True,5.070799882308947,True,-1,True
58590,1302,2024-08-12 09:29:56.722221,Online Purchase,12874.32,64.37,Completed,Utilities,Mobile,United Arab Emirates,False,True,False,1.628485715758887,False,-1,True
58623,3145,2024-10-10 00:28:41.648358,Bank Transfer,9910.45,49.55,Completed,Subscriptions,Mobile,Papua New Guinea,False,True,False,1.2273390522686298,False,-1,True
58637,3219,2026-05-21 11:11:25.436616,Bank Transfer,9015.9,45.08,Completed,Entertainment,Mobile,Cook Islands,False,False,False,1.1062656759649423,False,-1,True
58641,91,2024-11-22 14:29:47.527292,Direct Debit,15814.28,79.07,Completed,Healthcare,Mobile,Barbados,False,True,False,2.0263962667597126,False,-1,True
58909,3856,2025-03-16 05:04:40.680592,Bank Transfer,10169.4,50.85,Completed,Groceries,Mobile,Lithuania,False,True,False,1.262386786653337,False,-1,True
59090,608,2024-07-26 11:16:59.225568,ATM Withdrawal,16343.82,81.72,Completed,Utilities,Desktop,San Marino,False,True,False,2.0980671579204686,False,-1,True
59202,1626,2025-10-04 11:02:11.847019,Online Purchase,28464.57,142.32,Completed,Entertainment,Mobile,Sierra Leone,False,True,True,3.7385569302450095,True,-1,True
59290,3467,2025-12-18 13:26:38.726414,ATM Withdrawal,9585.53,47.93,Completed,Subscriptions,Mobile,French Guiana,False,False,False,1.1833625708773223,False,-1,True
59342,874,2025-04-16 02:40:10.343518,Online Purchase,13329.36,66.65,Completed,Subscriptions,Mobile,Libyan Arab Jamahiriya,False,True,False,1.69007336223279,False,-1,True
59379,2975,2025-09-21 18:00:44.079199,Card Payment,485556.95,2427.78,Failed,Utilities,Mobile,Malaysia,False,True,True,65.60398393744195,True,-1,True
59550,1498,2025-06-09 14:28:35.059128,Online Purchase,9862.36,49.31,Completed,Groceries,Mobile,Malta,False,False,False,1.2208302839868743,False,-1,True
59677,2437,2025-11-14 01:42:02.742665,Online Purchase,9429.62,47.15,Completed,Healthcare,Mobile,Monaco,False,False,False,1.1622608436407142,False,-1,True
59805,3494,2026-02-24 14:24:14.149558,Bank Transfer,193930.72,969.65,Completed,Subscriptions,Tablet,Turkey,False,True,True,26.133666699930735,True,-1,True
59971,2485,2025-10-24 03:26:09.165936,Card Payment,10403.2,52.02,Completed,Groceries,Mobile,Palestinian Territory,False,True,False,1.294030580046442,False,-1,True
60069,3467,2026-04-13 00:40:57.903286,Direct Debit,9533.99,47.67,Completed,Subscriptions,Mobile,Switzerland,False,False,False,1.1763868603919474,False,-1,True
60173,1419,2026-04-21 09:20:20.745557,Card Payment,8953.73,44.77,Completed,Entertainment,Mobile,Falkland Islands (Malvinas),False,False,False,1.0978512421101547,False,-1,True
60310,1944,2024-07-29 10:05:09.617328,ATM Withdrawal,11604.64,58.02,Completed,Subscriptions,Mobile,Lithuania,False,True,False,1.4566401571816519,False,-1,True
60354,581,2026-04-07 07:30:39.460101,Direct Debit,16023.99,80.12,Completed,Subscriptions,Mobile,Trinidad and Tobago,False,True,False,2.054779585461458,False,-1,True
60367,241,2025-03-12 01:51:31.346243,Bank Transfer,9247.44,46.24,Completed,Groceries,Mobile,Tokelau,False,False,False,1.1376035883782851,False,-1,True
60415,3654,2026-04-25 12:40:04.205696,ATM Withdrawal,8921.48,44.61,Completed,Travel,Mobile,Trinidad and Tobago,False,False,False,1.0934863475980605,False,-1,True
60456,3323,2025-01-22 10:12:33.318362,ATM Withdrawal,9035.05,45.18,Completed,Healthcare,Mobile,Tanzania,False,False,False,1.1088575435589456,False,-1,True
60548,4538,2024-11-17 18:34:43.707717,Online Purchase,9781.54,48.91,Completed,Travel,Mobile,Liberia,False,False,False,1.2098916553212167,False,-1,True
60549,873,2024-08-26 14:13:02.429180,Online Purchase,12254.0,61.27,Completed,Entertainment,Mobile,Tokelau,False,True,False,1.544528154092459,False,-1,True
60553,2440,2026-04-30 16:11:46.190254,Card Payment,9682.75,48.41,Completed,Travel,Mobile,Saint Pierre and Miquelon,False,True,False,1.1965208668297502,False,-1,True
60650,895,2025-03-27 11:55:57.453014,Card Payment,10158.84,50.79,Completed,Restaurants,Tablet,Marshall Islands,False,True,False,1.2609575374735629,False,-1,True
60919,2978,2025-02-25 12:17:45.291252,Bank Transfer,8932.86,44.66,Completed,Healthcare,Mobile,Mexico,False,False,False,1.0950265801421732,False,-1,True
60959,2485,2026-05-24 06:43:01.529812,Bank Transfer,11193.84,55.97,Pending,Healthcare,Mobile,Korea,False,True,False,1.4010401985593783,False,-1,True
60969,796,2025-07-05 14:10:24.701957,Online Purchase,53920.58,269.6,Completed,Shopping,Mobile,Heard Island and McDonald Islands,False,True,True,7.183915018580403,True,-1,True
60989,2824,2024-07-17 08:51:27.487813,Online Purchase,10898.5,54.49,Completed,Utilities,Mobile,Faroe Islands,False,True,False,1.3610672390182337,False,-1,True
61040,4192,2025-11-05 14:54:43.745990,ATM Withdrawal,53005.3,265.03,Completed,Healthcare,Mobile,Portugal,False,True,True,7.060035928688012,True,-1,True
61052,4194,2025-06-08 00:48:11.684975,Bank Transfer,316302.54,1581.51,Completed,Healthcare,Mobile,Slovenia,False,True,True,42.69614997289153,True,-1,True
61073,2091,2026-06-04 09:28:11.497786,Direct Debit,9604.0,48.02,Completed,Utilities,Mobile,Finland,False,True,False,1.1858624034862644,False,-1,True
61138,1049,2026-05-04 16:51:55.120649,ATM Withdrawal,9701.92,48.51,Completed,Shopping,Mobile,Grenada,False,False,False,1.1991154413350789,False,-1,True
61204,1148,2026-01-02 19:34:36.709769,Direct Debit,9467.02,47.34,Completed,Utilities,Mobile,Saint Helena,False,False,False,1.1673227678190807,False,-1,True
61414,76,2024-09-27 08:17:48.034710,Card Payment,8931.94,44.66,Completed,Shopping,Mobile,Malta,False,False,False,1.094902062221208,False,-1,True
61577,4703,2025-09-07 18:03:46.892173,Online Purchase,17426.64,87.13,Completed,Travel,Mobile,Comoros,False,True,False,2.2446220439851476,False,-1,True
61614,3652,2025-07-13 18:20:23.573767,Card Payment,15878.7,79.39,Completed,Subscriptions,Mobile,Samoa,False,True,False,2.0351152281386,False,-1,True
61621,2231,2026-02-24 16:46:03.999565,Bank Transfer,47073.62,235.37,Pending,Restaurants,Mobile,Brunei Darussalam,False,True,True,6.257209340176407,True,-1,True
61817,1492,2024-08-21 20:04:15.963586,Card Payment,33117.0,165.59,Completed,Entertainment,Mobile,Tunisia,False,True,True,4.368242703110209,True,-1,True
61904,2184,2026-06-01 10:46:47.716842,ATM Withdrawal,14420.38,72.1,Completed,Utilities,Tablet,British Indian Ocean Territory (Chagos Archipelago),False,True,False,1.837738081940854,False,-1,True
61926,4677,2025-11-06 05:44:32.708042,Bank Transfer,11099.8,55.5,Completed,Healthcare,Mobile,Comoros,False,True,False,1.3883123015076777,False,-1,True
61939,2461,2025-06-01 12:31:01.187405,ATM Withdrawal,56983.96,284.92,Completed,Healthcare,Mobile,Rwanda,False,True,True,7.598529919369838,True,-1,True
62009,1411,2025-05-29 18:11:48.795118,Card Payment,35169.12,175.85,Completed,Groceries,Mobile,Benin,False,True,True,4.645988046556995,True,-1,True
62129,1024,2025-05-22 14:03:52.809969,ATM Withdrawal,14633.0,73.17,Completed,Subscriptions,Mobile,Guadeloupe,False,True,False,1.866515256240435,False,-1,True
62357,2073,2025-11-07 17:48:47.513201,Bank Transfer,39876.3,199.38,Completed,Restaurants,Mobile,Portugal,False,True,True,5.283083989175284,True,-1,True
62468,2954,2025-12-26 20:36:15.313714,Card Payment,30327.57,151.64,Pending,Travel,Mobile,Japan,False,True,True,3.990705720199477,True,-1,True
62495,3405,2025-03-27 10:27:28.069758,Card Payment,9175.6,45.88,Completed,Travel,Mobile,Pakistan,False,False,False,1.1278803628977008,False,-1,True
62574,936,2025-12-26 21:40:11.062927,Online Purchase,9144.1,45.72,Completed,Shopping,Mobile,Mauritania,False,False,False,1.1236169775603062,False,-1,True
62846,314,2025-02-07 08:26:21.787631,Card Payment,9670.95,48.35,Completed,Utilities,Desktop,Dominican Republic,False,False,False,1.1949237891478057,False,-1,True
63032,3424,2025-02-09 06:16:24.318910,Bank Transfer,10267.6,51.34,Completed,Restaurants,Mobile,Angola,False,True,False,1.2756777212607062,False,-1,True
63118,4765,2025-06-06 23:24:59.964102,Card Payment,9832.94,49.16,Completed,Travel,Mobile,Guadeloupe,False,False,False,1.2168484174273142,False,-1,True
63175,2207,2025-01-08 03:50:16.184340,ATM Withdrawal,9997.85,49.99,Completed,Utilities,Mobile,Korea,False,False,False,1.2391682547603209,False,-1,True
63199,1624,2025-10-11 23:52:53.839891,Bank Transfer,23909.0,119.55,Completed,Entertainment,Desktop,Czech Republic,False,True,True,3.1219807289283823,True,-1,True
63282,248,2025-06-16 02:31:28.822402,ATM Withdrawal,9711.3,48.56,Completed,Subscriptions,Mobile,Oman,False,False,False,1.2003849827466584,False,-1,True
63306,3423,2025-06-26 14:03:49.558586,Online Purchase,9524.25,47.62,Completed,Travel,Mobile,Maldives,False,False,False,1.1750685945765118,False,-1,True
63369,4320,2025-12-28 02:50:57.526470,Bank Transfer,9317.9,46.59,Completed,Healthcare,Mobile,Turkmenistan,False,False,False,1.1471400369774218,False,-1,True
63375,988,2026-01-16 17:15:22.741067,ATM Withdrawal,43268.4,216.34,Completed,Shopping,Desktop,Pitcairn Islands,False,True,True,5.7421896845078395,True,-1,True
63520,809,2026-04-02 20:17:17.139483,Card Payment,9452.86,47.26,Completed,Shopping,Mobile,Suriname,False,False,False,1.1654062746007474,False,-1,True
63724,3946,2024-07-16 08:22:16.380319,Bank Transfer,70100.1,350.5,Completed,Healthcare,Desktop,United Kingdom,False,True,True,9.37374131490038,True,-1,True
63769,4338,2025-02-19 21:26:21.634255,Card Payment,12271.07,61.36,Completed,Shopping,Mobile,Guam,False,True,False,1.5468385029086278,False,-1,True
63788,1504,2025-09-24 04:45:40.046449,Direct Debit,62472.75,312.36,Completed,Travel,Mobile,Djibouti,False,True,True,8.341413310037678,True,-1,True
64136,2097,2025-10-25 05:14:22.078084,Online Purchase,14103.1,70.52,Completed,Entertainment,Mobile,Algeria,False,True,False,1.7947956406758228,False,-1,True
64138,3109,2025-03-16 13:12:12.442456,Online Purchase,22023.0,110.12,Completed,Groceries,Desktop,Seychelles,False,True,True,2.866718990949785,False,-1,True
64147,2811,2024-12-27 13:07:14.150301,Bank Transfer,28940.8,144.7,Completed,Travel,Tablet,Hungary,False,True,True,3.803012549268099,True,-1,True
64174,4834,2026-03-04 15:30:58.795386,Online Purchase,9721.42,48.61,Completed,Travel,Desktop,Liechtenstein,False,False,False,1.2017546798772754,False,-1,True
64224,2115,2025-03-02 04:49:58.147805,Online Purchase,12809.1,64.05,Completed,Restaurants,Mobile,French Guiana,False,True,False,1.6196584779269867,False,-1,True
64274,1505,2025-09-16 21:51:20.104113,Card Payment,9665.6,48.33,Completed,Subscriptions,Mobile,Liberia,False,False,False,1.19419969036828,False,-1,True
64379,4405,2025-12-24 18:57:28.498728,Card Payment,9497.15,47.49,Completed,Entertainment,Mobile,Timor-Leste,False,False,False,1.1714007297306899,False,-1,True
64700,3880,2025-03-11 05:01:19.017677,Bank Transfer,9298.81,46.49,Completed,Healthcare,Mobile,Swaziland,False,False,False,1.1445562901173947,False,-1,True
64740,552,2025-02-09 09:56:54.183274,Bank Transfer,9366.95,46.83,Completed,Healthcare,Mobile,Uganda,False,False,False,1.1537787370027932,False,-1,True
64839,913,2025-09-05 09:07:43.254839,Card Payment,9564.85,47.82,Completed,Healthcare,Desktop,Israel,False,False,False,1.1805636245669313,False,-1,True
64843,2975,2024-07-02 04:19:56.134634,Card Payment,9804.98,49.02,Completed,Healthcare,Mobile,British Virgin Islands,False,False,False,1.2130641553945032,False,-1,True
64853,3972,2026-04-10 10:57:35.524580,Direct Debit,9832.41,49.16,Completed,Subscriptions,Mobile,Peru,False,False,False,1.216776684277193,False,-1,True
64860,3500,2026-05-02 09:03:21.654996,ATM Withdrawal,9647.78,48.24,Completed,Healthcare,Desktop,Albania,False,False,False,1.1917878323774111,False,-1,True
65106,2881,2026-01-09 10:39:39.913783,Direct Debit,52456.23,262.28,Completed,Travel,Mobile,Wallis and Futuna,False,True,True,6.9857217386180706,True,-1,True
65149,1784,2025-10-13 10:34:25.045567,Bank Transfer,9782.18,48.91,Completed,Healthcare,Mobile,Colombia,False,False,False,1.2099782764836273,False,-1,True
65178,4405,2026-02-01 09:02:47.550673,Online Purchase,9637.15,48.19,Completed,Entertainment,Mobile,Samoa,False,False,False,1.1903491090079983,False,-1,True
65230,4439,2024-10-14 14:03:26.481297,Online Purchase,9565.41,47.83,Completed,Groceries,Mobile,Tanzania,False,False,False,1.1806394180840405,False,-1,True
65505,1291,2026-01-13 16:29:01.646538,Bank Transfer,114553.16,572.77,Completed,Shopping,Desktop,Trinidad and Tobago,False,True,True,15.390265892878569,True,-1,True
65842,4390,2025-11-05 23:39:16.058895,Card Payment,17283.75,86.42,Completed,Utilities,Mobile,Gibraltar,False,True,False,2.225282516021329,False,-1,True
66362,3964,2024-10-01 17:11:17.996309,Direct Debit,9133.58,45.67,Completed,Groceries,Mobile,Malta,False,False,False,1.1221931422031828,False,-1,True
66424,2402,2024-06-14 20:13:10.936691,Card Payment,14249.6,71.25,Completed,Shopping,Mobile,Lao People's Democratic Republic,False,True,False,1.8146237661338633,False,-1,True
66500,4803,2026-06-10 19:09:06.669427,Bank Transfer,9537.63,47.69,Completed,Healthcare,Tablet,Malaysia,False,False,False,1.1768795182531573,False,-1,True
66509,3587,2026-04-20 06:34:10.724201,Card Payment,9844.97,49.22,Completed,Shopping,Mobile,Poland,False,False,False,1.2184766245895,False,-1,True
66573,1699,2025-02-01 10:18:03.444036,Online Purchase,230863.36,1154.32,Completed,Healthcare,Mobile,Montserrat,False,True,True,31.1323357744471,True,-1,True
66902,1739,2024-11-12 22:45:34.132058,Bank Transfer,9174.52,45.87,Pending,Restaurants,Tablet,Philippines,False,False,False,1.1277341896861328,False,-1,True
66947,7,2024-06-14 11:05:42.542939,Online Purchase,73318.08,366.59,Completed,Entertainment,Mobile,Cameroon,False,True,True,9.809280640234613,True,-1,True
66989,4405,2026-04-17 09:45:22.695184,Card Payment,9947.03,49.74,Completed,Healthcare,Mobile,Philippines,False,False,False,1.2322899930826579,False,-1,True
67072,423,2025-07-26 04:49:56.018248,ATM Withdrawal,9342.91,46.71,Completed,Subscriptions,Mobile,Haiti,False,False,False,1.150525029589747,False,-1,True
67113,1052,2024-09-22 07:44:52.444691,Card Payment,11488.5,57.44,Completed,Utilities,Mobile,Uruguay,False,True,False,1.440921123115462,False,-1,True
67206,1837,2025-02-06 19:30:04.016881,Bank Transfer,15892.98,79.46,Completed,Utilities,Tablet,India,False,True,False,2.037047962824885,False,-1,True
67225,3198,2024-09-18 05:12:42.384905,Card Payment,129132.36,645.66,Completed,Groceries,Mobile,Cook Islands,False,True,True,17.363495972590957,True,-1,True
67407,1482,2025-08-30 12:14:24.077041,Online Purchase,9022.87,45.11,Completed,Healthcare,Mobile,Korea,False,True,False,1.10720903456182,False,-1,True
67494,2321,2026-01-11 15:37:54.202659,Card Payment,9262.48,46.31,Completed,Groceries,Mobile,Italy,False,False,False,1.139639185694933,False,-1,True
67507,4916,2025-12-10 06:01:41.424995,Bank Transfer,64153.44,320.77,Completed,Healthcare,Mobile,Kiribati,False,True,True,8.568887249806103,True,-1,True
67757,2643,2024-09-28 23:12:04.111626,Online Purchase,9168.55,45.84,Completed,Shopping,Mobile,Sweden,False,False,False,1.1269261766555219,False,-1,True
67794,285,2025-07-27 13:18:34.747079,Direct Debit,9388.81,46.94,Completed,Travel,Mobile,Pakistan,False,False,False,1.1567373910813785,False,-1,True
67843,587,2024-12-03 14:21:57.914867,Online Purchase,41944.0,209.72,Completed,Healthcare,Desktop,Belarus,False,True,True,5.562938016544502,True,-1,True
67863,2542,2025-08-16 04:16:50.385468,Card Payment,9533.3,47.67,Completed,Entertainment,Desktop,Venezuela,False,False,False,1.1762934719512235,False,-1,True
67901,3494,2025-03-30 21:02:31.024423,Card Payment,9676.55,48.38,Completed,Utilities,Mobile,Tuvalu,False,False,False,1.195681724318898,False,-1,True
67957,4958,2026-04-20 01:40:14.640908,Online Purchase,9544.2,47.72,Completed,Restaurants,Mobile,Afghanistan,False,False,False,1.1777687386235285,False,-1,True
68105,2476,2024-12-25 23:17:31.951057,Card Payment,9182.6,45.91,Completed,Shopping,Mobile,Guam,False,True,False,1.1288277818615662,False,-1,True
68134,2804,2024-09-08 05:01:41.716193,Card Payment,74101.95,370.51,Completed,Groceries,Mobile,Senegal,False,True,True,9.915373969263925,True,-1,True
68180,4405,2025-07-13 05:11:45.174178,Card Payment,9432.75,47.16,Completed,Shopping,Mobile,Brunei Darussalam,False,False,False,1.1626844752631282,False,-1,True
68246,3407,2025-01-06 00:39:31.182373,Bank Transfer,20862.82,104.31,Completed,Groceries,Mobile,Luxembourg,False,True,True,2.7096937718787304,False,-1,True
