customer_id,total_transactions,total_volume,total_revenue,avg_transaction_value,fraud_transactions,anomaly_transactions,signup_date,customer_segment,acquisition_channel,churn_flag,customer_age_days,cac,ltv
3711,23,20044.36,100.21,871.4939130434783,0,0,2026-03-06,Premium,Organic,False,98,0,100.21
3712,26,10310.57,51.56,396.5603846153846,0,0,2025-02-07,Standard,Organic,False,490,0,51.56
3713,18,14145.5,70.72,785.8611111111111,1,0,2025-12-23,Premium,Google Ads,False,171,80,70.72
3714,22,2792.24,13.98,126.91999999999999,0,0,2025-11-18,Standard,Organic,False,206,0,13.98
3715,22,2951.58,14.76,134.16272727272727,0,0,2024-06-27,Standard,Google Ads,False,715,80,14.76
3716,25,3448.98,17.25,137.9592,0,0,2026-01-01,Standard,Google Ads,True,162,80,17.25
3717,16,2479.73,12.38,154.983125,2,0,2024-04-09,Standard,Organic,False,794,0,12.38
3718,26,16605.05,83.04,638.6557692307692,0,1,2025-09-28,Standard,Referral,True,257,20,83.04
3719,22,14278.34,71.37,649.0154545454545,1,0,2024-09-26,Premium,Organic,False,624,0,71.37
3720,23,3410.56,17.05,148.28521739130434,0,0,2025-10-16,Standard,Google Ads,False,239,80,17.05
3721,16,11795.9,58.99,737.24375,1,0,2023-06-21,Premium,Facebook Ads,True,1087,60,58.99
3722,27,4042.82,20.23,149.73407407407407,0,0,2023-10-17,Standard,Organic,False,969,0,20.23
3723,23,6058.53,30.3,263.41434782608695,1,0,2026-02-28,Standard,Google Ads,False,104,80,30.3
3724,22,116202.67,581.0,5281.939545454546,0,2,2025-01-31,Business,Google Ads,False,497,80,581.0
3725,19,2642.29,13.2,139.0678947368421,1,0,2025-03-27,Standard,LinkedIn,False,442,120,13.2
3726,21,87215.65000000001,436.07000000000005,4153.1261904761905,0,1,2025-05-14,Premium,LinkedIn,False,394,120,436.07000000000005
3727,21,3167.78,15.85,150.84666666666666,0,0,2025-12-15,Standard,Facebook Ads,False,179,60,15.85
3728,21,9967.529999999999,49.85,474.6442857142857,0,0,2025-04-16,Standard,Google Ads,False,422,80,49.85
3729,20,3177.7,15.870000000000001,158.885,0,0,2025-06-12,Standard,Referral,False,365,20,15.870000000000001
3730,19,2723.2,13.64,143.32631578947368,0,0,2025-02-10,Standard,Referral,False,487,20,13.64
3731,26,17055.79,85.28,655.9919230769231,1,1,2023-07-11,Standard,Referral,False,1067,20,85.28
3732,22,3136.92,15.69,142.58727272727273,0,0,2026-04-04,Standard,Google Ads,False,69,80,15.69
3733,18,1664.57,8.32,92.47611111111111,2,0,2024-04-07,Standard,Organic,False,796,0,8.32
3734,20,3594.07,17.95,179.70350000000002,0,0,2025-09-13,Standard,Google Ads,False,272,80,17.95
3735,25,21405.16,107.02,856.2064,0,0,2024-09-15,Premium,Facebook Ads,False,635,60,107.02
3736,23,8769.59,43.84,381.2865217391304,1,0,2026-03-21,Standard,Referral,False,83,20,43.84
3737,23,3988.56,19.93,173.41565217391303,0,0,2025-09-17,Standard,Google Ads,False,268,80,19.93
3738,22,2751.6,13.77,125.07272727272726,0,0,2025-05-21,Standard,Organic,False,387,0,13.77
3739,7,6077.0,30.39,868.1428571428571,0,0,2026-06-11,Premium,Facebook Ads,False,1,60,30.39
3740,22,3705.18,18.53,168.41727272727272,0,0,2024-10-21,Standard,Organic,False,599,0,18.53
3741,24,3255.23,16.3,135.63458333333332,0,0,2024-05-13,Standard,Referral,False,760,20,16.3
3742,23,4071.7,20.36,177.0304347826087,1,0,2025-11-03,Standard,Organic,False,221,0,20.36
3743,16,2440.1,12.22,152.50625,0,0,2026-02-27,Standard,Facebook Ads,False,105,60,12.22
3744,23,4102.77,20.52,178.3813043478261,1,0,2023-10-12,Standard,Google Ads,False,974,80,20.52
3745,22,4254.03,21.26,193.36499999999998,1,0,2023-11-17,Standard,LinkedIn,False,938,120,21.26
3746,25,3821.66,19.09,152.8664,2,0,2025-09-01,Standard,Organic,False,284,0,19.09
3747,21,14678.85,73.39,698.9928571428571,0,1,2025-02-23,Standard,Organic,False,474,0,73.39
3748,28,8633.03,43.16,308.32250000000005,1,0,2024-05-05,Standard,Referral,False,768,20,43.16
3749,18,9501.62,47.49,527.8677777777779,0,0,2025-01-08,Standard,Google Ads,False,520,80,47.49
3750,19,2986.2599999999998,14.92,157.1715789473684,0,0,2024-08-26,Standard,Referral,False,655,20,14.92
3751,19,15831.28,79.15,833.2252631578948,0,0,2025-08-06,Premium,LinkedIn,False,310,120,79.15
3752,30,5420.97,27.1,180.699,0,0,2025-09-16,Standard,LinkedIn,False,269,120,27.1
3753,18,2839.16,14.190000000000001,157.7311111111111,0,0,2023-10-01,Standard,Referral,False,985,20,14.190000000000001
3754,20,3405.88,17.05,170.294,0,0,2023-11-13,Standard,Google Ads,False,942,80,17.05
3755,14,2073.61,10.370000000000001,148.115,0,0,2025-03-22,Standard,Organic,False,447,0,10.370000000000001
3756,20,18002.13,89.99000000000001,900.1065000000001,0,0,2023-07-23,Premium,Facebook Ads,False,1055,60,89.99000000000001
3757,10,2085.7,10.45,208.57,0,0,2024-03-28,Standard,LinkedIn,False,806,120,10.45
3758,24,10254.78,51.25,427.2825,0,0,2024-08-12,Standard,Organic,False,669,0,51.25
3759,19,3071.03,15.36,161.63315789473685,1,0,2023-07-19,Standard,Organic,False,1059,0,15.36
3760,25,3787.0099999999998,18.919999999999998,151.4804,0,0,2023-06-15,Standard,Referral,False,1093,20,18.919999999999998
3761,20,13689.240000000002,68.44,684.4620000000001,1,1,2025-11-25,Standard,Referral,False,199,20,68.44
3762,23,3894.83,19.45,169.3404347826087,0,0,2025-10-18,Standard,Google Ads,True,237,80,19.45
3763,16,2683.9,13.4,167.74375,1,0,2024-05-06,Standard,Referral,False,767,20,13.4
3764,23,19808.9,99.05,861.2565217391304,0,0,2024-11-06,Premium,Google Ads,False,583,80,99.05
3765,18,2887.59,14.45,160.42166666666668,0,0,2026-05-17,Standard,Facebook Ads,True,26,60,14.45
3766,17,12343.42,61.7,726.0835294117647,2,0,2024-06-17,Premium,Organic,False,725,0,61.7
3767,20,3071.96,15.36,153.598,0,0,2023-10-05,Standard,Referral,False,981,20,15.36
3768,20,115456.75,577.29,5772.8375,0,2,2025-01-20,Business,Facebook Ads,False,508,60,577.29
3769,16,2578.43,12.9,161.151875,1,0,2026-06-11,Standard,Organic,False,1,0,12.9
3770,26,25200.55,125.98,969.251923076923,1,0,2025-09-04,Premium,Organic,False,281,0,125.98
3771,17,16027.53,80.14,942.7958823529412,0,0,2026-04-25,Premium,LinkedIn,False,48,120,80.14
3772,21,3822.92,19.099999999999998,182.04380952380953,0,0,2024-05-05,Standard,Organic,False,768,0,19.099999999999998
3773,17,2091.16,10.44,123.00941176470587,1,0,2025-05-03,Standard,Referral,False,405,20,10.44
3774,20,18879.87,94.4,943.9934999999999,0,0,2024-04-12,Premium,Google Ads,False,791,80,94.4
3775,17,14791.24,73.96,870.0729411764705,0,0,2025-07-05,Premium,Organic,False,342,0,73.96
3776,19,2831.42,14.18,149.0221052631579,0,0,2023-10-26,Standard,Referral,True,960,20,14.18
3777,17,10259.15,51.300000000000004,603.4794117647059,0,0,2026-04-14,Standard,Google Ads,True,59,80,51.300000000000004
3778,15,2470.92,12.350000000000001,164.728,1,0,2026-05-16,Standard,Referral,False,27,20,12.350000000000001
3779,16,41781.97,208.89999999999998,2611.373125,0,1,2025-03-23,Premium,Facebook Ads,False,446,60,208.89999999999998
3780,24,3524.74,17.63,146.86416666666665,0,0,2023-11-27,Standard,Google Ads,False,928,80,17.63
3781,26,23893.66,119.48,918.9869230769231,0,0,2023-08-19,Premium,Google Ads,False,1028,80,119.48
3782,18,2565.84,12.84,142.54666666666668,1,0,2026-03-29,Standard,Referral,False,75,20,12.84
3783,17,2753.12,13.77,161.94823529411764,0,0,2025-01-26,Standard,Referral,False,502,20,13.77
3784,16,2230.13,11.15,139.383125,0,0,2024-06-03,Standard,Google Ads,False,739,80,11.15
3785,23,56502.270000000004,282.49,2456.6204347826088,0,1,2024-08-29,Premium,Google Ads,True,652,80,282.49
3786,15,3107.04,15.54,207.136,0,0,2024-01-21,Standard,Organic,False,873,0,15.54
3787,17,3089.75,15.45,181.75,0,0,2024-12-04,Standard,Referral,False,555,20,15.45
3788,23,3760.45,18.79,163.4978260869565,0,0,2024-04-20,Standard,Organic,False,783,0,18.79
3789,25,4373.9800000000005,21.87,174.9592,0,0,2024-03-01,Standard,Google Ads,True,833,80,21.87
3790,24,4810.84,24.05,200.45166666666668,0,0,2023-08-24,Standard,Google Ads,False,1023,80,24.05
3791,14,2434.88,12.17,173.92000000000002,0,0,2025-04-02,Standard,LinkedIn,False,436,120,12.17
3792,18,12307.98,61.54,683.7766666666666,0,0,2025-03-24,Premium,Facebook Ads,False,445,60,61.54
3793,20,19365.88,96.85000000000001,968.2940000000001,0,0,2024-06-28,Premium,Google Ads,False,714,80,96.85000000000001
3794,15,2921.26,14.61,194.7506666666667,1,0,2024-09-09,Standard,Referral,False,641,20,14.61
3795,19,2812.34,14.06,148.01789473684212,1,0,2026-03-05,Standard,Facebook Ads,True,99,60,14.06
3796,18,11225.460000000001,56.14,623.6366666666668,0,0,2025-12-10,Standard,Referral,False,184,20,56.14
3797,20,18558.44,92.8,927.9219999999999,1,0,2024-09-17,Premium,Organic,False,633,0,92.8
3798,20,19045.5,95.22,952.275,0,0,2025-10-18,Premium,Google Ads,False,237,80,95.22
3799,26,3509.92,17.53,134.99692307692308,0,0,2024-09-02,Standard,Google Ads,False,648,80,17.53
3800,19,2942.03,14.700000000000001,154.84368421052633,0,0,2024-07-26,Standard,Referral,False,686,20,14.700000000000001
3801,23,19030.17,95.14,827.3986956521738,0,0,2024-08-02,Premium,Organic,False,679,0,95.14
3802,21,3888.77,19.44,185.1795238095238,0,0,2023-07-12,Standard,Facebook Ads,False,1066,60,19.44
3803,26,70193.12,350.94,2699.7353846153846,1,1,2025-07-26,Premium,Referral,False,321,20,350.94
3804,20,90748.23,453.74,4537.4115,0,2,2025-08-22,Business,Organic,False,294,0,453.74
3805,25,3662.94,18.31,146.51760000000002,1,0,2026-03-09,Standard,Referral,False,95,20,18.31
3806,21,3104.55,15.530000000000001,147.8357142857143,0,0,2025-03-06,Standard,Organic,False,463,0,15.530000000000001
3807,15,2608.61,13.04,173.90733333333336,0,0,2023-08-31,Standard,Referral,False,1016,20,13.04
3808,23,3448.68,17.26,149.94260869565215,0,0,2023-08-16,Standard,Facebook Ads,False,1031,60,17.26
3809,15,10752.24,53.76,716.816,1,0,2024-05-05,Premium,Organic,False,768,0,53.76
3810,14,2372.87,11.85,169.4907142857143,0,0,2025-12-19,Standard,Google Ads,False,175,80,11.85
3811,15,6932.67,34.650000000000006,462.178,0,0,2025-05-07,Standard,Facebook Ads,False,401,60,34.650000000000006
3812,27,8320.05,41.58,308.15,1,0,2025-11-07,Standard,Organic,False,217,0,41.58
3813,21,3699.77,18.51,176.1795238095238,0,0,2025-03-10,Standard,Referral,False,459,20,18.51
3814,10,1788.42,8.95,178.842,0,0,2026-05-23,Standard,Google Ads,True,20,80,8.95
3815,20,2941.8199999999997,14.71,147.09099999999998,0,0,2025-06-03,Standard,Google Ads,True,374,80,14.71
3816,15,2363.96,11.83,157.59733333333332,0,0,2024-01-06,Standard,Google Ads,False,888,80,11.83
3817,15,2875.62,14.36,191.708,1,0,2025-03-29,Standard,Referral,False,440,20,14.36
3818,24,3520.21,17.61,146.67541666666668,0,0,2023-11-18,Standard,Organic,True,937,0,17.61
3819,23,3110.14,15.540000000000001,135.22347826086957,1,0,2024-07-05,Standard,Google Ads,False,707,80,15.540000000000001
3820,23,3065.04,15.34,133.26260869565218,0,0,2024-10-18,Standard,Google Ads,False,602,80,15.34
3821,23,79937.61,399.68999999999994,3475.548260869565,1,1,2025-07-12,Premium,Facebook Ads,True,335,60,399.68999999999994
3822,22,2776.17,13.88,126.18954545454545,0,0,2026-05-31,Standard,Facebook Ads,False,12,60,13.88
3823,21,2722.55,13.6,129.6452380952381,0,0,2024-01-31,Standard,Referral,False,863,20,13.6
3824,12,1795.46,8.99,149.62166666666667,1,0,2024-11-19,Standard,Organic,False,570,0,8.99
3825,27,19690.12,98.44,729.2637037037036,0,0,2023-09-28,Premium,Organic,False,988,0,98.44
3826,13,80489.48999999999,402.44,6191.49923076923,1,1,2024-08-12,Business,Google Ads,True,669,80,402.44
3827,26,4331.92,21.65,166.6123076923077,1,0,2024-06-15,Standard,Organic,False,727,0,21.65
3828,29,3956.55,19.76,136.43275862068967,0,0,2024-12-07,Standard,Organic,False,552,0,19.76
3829,13,6712.01,33.57,516.3084615384615,0,0,2023-06-17,Standard,Organic,False,1091,0,33.57
3830,17,2360.8,11.8,138.87058823529412,0,0,2024-02-12,Standard,Organic,False,851,0,11.8
3831,21,14101.45,70.53999999999999,671.4976190476191,1,0,2024-05-12,Premium,Organic,False,761,0,70.53999999999999
3832,20,3158.64,15.8,157.932,0,0,2024-07-24,Standard,LinkedIn,False,688,120,15.8
3833,16,2824.46,14.11,176.52875,0,0,2024-09-26,Standard,Facebook Ads,False,624,60,14.11
3834,23,5488.07,27.45,238.61173913043476,1,0,2024-07-08,Standard,Organic,False,704,0,27.45
3835,22,3278.31,16.39,149.0140909090909,1,0,2024-11-22,Standard,Referral,False,567,20,16.39
3836,18,2960.32,14.79,164.46222222222224,1,0,2024-08-27,Standard,Referral,True,654,20,14.79
3837,16,11563.12,57.8,722.695,0,0,2025-08-31,Premium,Facebook Ads,False,285,60,57.8
3838,24,51341.759999999995,256.73,2139.24,2,1,2024-10-19,Premium,Organic,False,601,0,256.73
3839,20,2319.75,11.61,115.9875,0,0,2025-07-09,Standard,Organic,True,338,0,11.61
3840,19,2936.11,14.69,154.5321052631579,2,0,2025-11-27,Standard,Facebook Ads,False,197,60,14.69
3841,16,11358.81,56.79,709.925625,0,0,2025-06-15,Standard,Facebook Ads,True,362,60,56.79
3842,19,3230.27,16.15,170.0142105263158,0,0,2025-11-21,Standard,Google Ads,False,203,80,16.15
3843,20,18451.42,92.26,922.5709999999999,0,0,2024-08-07,Premium,Referral,False,674,20,92.26
3844,20,3129.55,15.64,156.47750000000002,2,0,2023-07-19,Standard,Referral,False,1059,20,15.64
3845,18,13307.44,66.52,739.3022222222222,0,0,2024-01-05,Premium,Organic,True,889,0,66.52
3846,22,3226.15,16.16,146.64318181818183,0,0,2026-01-08,Standard,Organic,False,155,0,16.16
3847,19,2824.1,14.1,148.63684210526316,0,0,2026-01-29,Standard,Organic,True,134,0,14.1
3848,15,11334.18,56.68,755.612,1,0,2026-02-13,Premium,Referral,False,119,20,56.68
3849,19,2848.85,14.24,149.93947368421053,0,0,2026-05-15,Standard,Organic,False,28,0,14.24
3850,21,3347.02,16.73,159.38190476190476,0,0,2025-12-05,Standard,Organic,False,189,0,16.73
3851,24,3099.12,15.48,129.13,1,0,2024-08-07,Standard,Organic,False,674,0,15.48
3852,16,2470.33,12.36,154.395625,1,0,2026-03-24,Standard,LinkedIn,False,80,120,12.36
3853,27,4691.89,23.48,173.77370370370372,0,0,2024-07-29,Standard,Referral,False,683,20,23.48
3854,14,12859.09,64.3,918.5064285714286,1,0,2024-06-09,Premium,Google Ads,False,733,80,64.3
3855,18,2813.92,14.05,156.32888888888888,0,0,2024-10-24,Standard,Organic,False,596,0,14.05
3856,20,12001.99,60.02,600.0995,0,1,2024-05-31,Standard,Referral,False,742,20,60.02
3857,21,3211.71,16.07,152.93857142857144,1,0,2025-11-23,Standard,Google Ads,False,201,80,16.07
3858,23,128350.55,641.75,5580.458695652174,0,3,2024-11-17,Business,Organic,False,572,0,641.75
3859,17,38985.63,194.92000000000002,2293.2723529411765,1,1,2024-06-14,Premium,Referral,False,728,20,194.92000000000002
3860,16,11352.94,56.75,709.55875,1,0,2024-07-24,Premium,Organic,False,688,0,56.75
3861,23,4017.38,20.07,174.6686956521739,1,0,2025-12-31,Standard,LinkedIn,False,163,120,20.07
3862,22,3726.81,18.669999999999998,169.40045454545455,0,0,2025-08-14,Standard,Referral,False,302,20,18.669999999999998
3863,24,66574.06,332.86,2773.9191666666666,1,1,2026-04-07,Premium,Google Ads,False,66,80,332.86
3864,12,2105.61,10.53,175.4675,0,0,2024-02-24,Standard,Google Ads,False,839,80,10.53
3865,16,13450.09,67.25,840.630625,0,0,2024-12-06,Premium,Referral,False,553,20,67.25
3866,19,105699.73,528.5,5563.143684210526,1,2,2024-05-12,Business,Referral,False,761,20,528.5
3867,21,3314.16,16.56,157.81714285714284,0,0,2023-09-15,Standard,Google Ads,False,1001,80,16.56
3868,14,13624.58,68.14,973.1842857142857,0,0,2023-08-29,Premium,Referral,False,1018,20,68.14
3869,21,7648.15,38.22,364.197619047619,0,0,2024-07-25,Standard,Organic,False,687,0,38.22
3870,14,67016.92,335.1,4786.922857142857,0,0,2024-09-19,Business,Referral,False,631,20,335.1
3871,19,2890.1099999999997,14.46,152.11105263157893,0,0,2025-10-19,Standard,Google Ads,False,236,80,14.46
3872,15,13102.220000000001,65.52,873.4813333333334,1,0,2026-05-10,Premium,Referral,False,33,20,65.52
3873,16,2454.5,12.26,153.40625,0,0,2025-01-26,Standard,Google Ads,False,502,80,12.26
3874,18,2652.56,13.26,147.36444444444444,0,0,2024-06-02,Standard,Referral,False,740,20,13.26
3875,27,17492.62,87.48,647.8748148148147,1,0,2025-10-29,Premium,LinkedIn,False,226,120,87.48
3876,21,3556.34,17.78,169.34952380952382,1,0,2025-03-06,Standard,Organic,True,463,0,17.78
3877,26,13294.630000000001,66.47,511.3319230769231,1,1,2024-03-23,Standard,Organic,False,811,0,66.47
3878,17,14204.39,70.99,835.5523529411764,2,0,2023-11-05,Premium,Facebook Ads,False,950,60,70.99
3879,16,2787.34,13.92,174.20875,0,0,2024-05-07,Standard,Organic,False,766,0,13.92
3880,16,98641.94,493.21999999999997,6165.12125,0,3,2025-11-14,Business,Facebook Ads,False,210,60,493.21999999999997
3881,17,13672.66,68.36,804.2741176470588,1,0,2023-12-24,Premium,Google Ads,False,901,80,68.36
3882,11,1465.27,7.32,133.20636363636365,0,0,2024-03-26,Standard,Organic,False,808,0,7.32
3883,15,2411.68,12.06,160.77866666666665,0,0,2023-10-19,Standard,Referral,True,967,20,12.06
3884,15,2654.99,13.27,176.9993333333333,0,0,2023-07-09,Standard,Organic,False,1069,0,13.27
3885,18,2877.25,14.379999999999999,159.84722222222223,0,0,2024-02-02,Standard,Organic,False,861,0,14.379999999999999
3886,15,2374.39,11.86,158.29266666666666,0,0,2025-04-06,Standard,LinkedIn,False,432,120,11.86
3887,25,4256.25,21.28,170.25,0,0,2023-10-08,Standard,Google Ads,False,978,80,21.28
3888,24,3667.38,18.34,152.8075,0,0,2023-09-13,Standard,Organic,False,1003,0,18.34
3889,21,3394.3,16.97,161.63333333333335,0,0,2025-06-04,Standard,LinkedIn,False,373,120,16.97
3890,14,2568.88,12.86,183.49142857142857,1,0,2025-07-18,Standard,Google Ads,True,329,80,12.86
3891,25,19998.13,99.97,799.9252,0,0,2024-06-27,Premium,Referral,False,715,20,99.97
3892,17,12139.46,60.68,714.0858823529411,1,0,2024-08-06,Premium,Facebook Ads,False,675,60,60.68
3893,25,3354.66,16.78,134.1864,1,0,2024-08-17,Standard,Organic,False,664,0,16.78
3894,24,4006.77,20.04,166.94875,0,0,2025-04-02,Standard,Referral,False,436,20,20.04
3895,18,2635.64,13.16,146.42444444444445,0,0,2024-12-18,Standard,Organic,True,541,0,13.16
3896,22,6794.38,33.959999999999994,308.8354545454545,0,0,2025-12-12,Standard,Organic,True,182,0,33.959999999999994
3897,13,1798.05,9.01,138.31153846153845,1,0,2024-12-17,Standard,Organic,False,542,0,9.01
3898,16,17452.969999999998,87.25,1090.8106249999998,0,1,2023-11-26,Standard,Referral,False,929,20,87.25
3899,22,3363.4700000000003,16.81,152.88500000000002,1,0,2025-08-03,Standard,Referral,False,313,20,16.81
3900,24,3405.01,17.02,141.87541666666667,1,0,2024-02-27,Standard,Referral,True,836,20,17.02
3901,15,7548.579999999999,37.76,503.2386666666666,0,0,2024-10-12,Standard,LinkedIn,True,608,120,37.76
3902,20,3141.73,15.73,157.0865,0,0,2026-04-06,Standard,Facebook Ads,True,67,60,15.73
3903,17,2933.18,14.66,172.54,0,0,2023-08-06,Standard,Organic,False,1041,0,14.66
3904,9,8323.82,41.620000000000005,924.8688888888888,1,0,2024-01-13,Premium,Google Ads,False,881,80,41.620000000000005
3905,14,10253.27,51.27,732.3764285714286,0,0,2023-08-26,Premium,Google Ads,False,1021,80,51.27
3906,12,1642.49,8.22,136.87416666666667,0,0,2025-06-22,Standard,Organic,False,355,0,8.22
3907,21,3266.0,16.33,155.52380952380952,0,0,2024-11-28,Standard,Facebook Ads,False,561,60,16.33
3908,26,19101.28,95.5,734.6646153846153,0,0,2023-11-17,Premium,Organic,False,938,0,95.5
3909,24,4486.97,22.45,186.95708333333334,0,0,2025-06-19,Standard,Facebook Ads,False,358,60,22.45
3910,19,33722.81,168.62,1774.8847368421052,0,1,2025-03-19,Premium,Organic,False,450,0,168.62
3911,13,2160.0699999999997,10.8,166.15923076923076,0,0,2023-10-15,Standard,Referral,False,971,20,10.8
3912,17,3116.22,15.59,183.3070588235294,0,0,2025-07-30,Standard,Organic,False,317,0,15.59
3913,18,2885.4,14.44,160.3,1,0,2024-09-06,Standard,Referral,False,644,20,14.44
3914,24,43389.63,216.96,1807.90125,0,1,2024-04-05,Premium,Referral,False,798,20,216.96
3915,21,2848.99,14.24,135.66619047619048,0,0,2024-07-21,Standard,Organic,True,691,0,14.24
3916,13,1890.3600000000001,9.45,145.4123076923077,0,0,2025-08-19,Standard,Referral,True,297,20,9.45
3917,15,2498.17,12.48,166.54466666666667,0,0,2025-12-13,Standard,Organic,False,181,0,12.48
3918,22,256553.34,1282.76,11661.515454545455,1,1,2024-01-22,Business,Google Ads,False,872,80,1282.76
3919,19,3369.37,16.84,177.33526315789473,1,0,2024-03-22,Standard,Referral,False,812,20,16.84
3920,13,2534.26,12.68,194.94307692307694,1,0,2024-10-11,Standard,Facebook Ads,False,609,60,12.68
3921,22,3126.57,15.61,142.1168181818182,0,0,2024-03-24,Standard,Organic,False,810,0,15.61
3922,24,4448.41,22.23,185.35041666666666,1,0,2024-01-10,Standard,Organic,False,884,0,22.23
3923,22,3149.98,15.75,143.1809090909091,1,0,2025-04-15,Standard,Referral,False,423,20,15.75
3924,16,2581.46,12.9,161.34125,2,0,2023-09-26,Standard,Referral,False,990,20,12.9
3925,22,3663.42,18.34,166.51909090909092,0,0,2026-01-31,Standard,LinkedIn,False,132,120,18.34
3926,25,4623.48,23.09,184.93919999999997,0,0,2023-12-20,Standard,Organic,False,905,0,23.09
3927,25,2819.14,14.1,112.76559999999999,0,0,2025-02-01,Standard,Facebook Ads,False,496,60,14.1
3928,17,105931.09999999999,529.66,6231.241176470588,1,1,2024-02-28,Premium,Organic,True,835,0,529.66
3929,21,3120.3900000000003,15.6,148.59,1,0,2025-09-11,Standard,Organic,False,274,0,15.6
3930,23,18137.54,90.66,788.5886956521739,0,0,2024-09-18,Premium,Organic,False,632,0,90.66
3931,17,13524.85,67.63,795.5794117647059,0,0,2025-06-03,Premium,Facebook Ads,False,374,60,67.63
3932,19,2989.25,14.96,157.32894736842104,0,0,2024-02-27,Standard,Organic,False,836,0,14.96
3933,18,13616.6,68.1,756.4777777777778,0,0,2023-11-21,Premium,LinkedIn,False,934,120,68.1
3934,19,9740.49,48.71,512.6573684210526,2,0,2025-04-30,Premium,Organic,False,408,0,48.71
3935,30,4809.93,24.07,160.33100000000002,0,0,2024-02-29,Standard,Google Ads,False,834,80,24.07
3936,17,65698.79000000001,328.49,3864.6347058823535,0,0,2025-01-05,Business,Facebook Ads,False,523,60,328.49
3937,27,4608.04,23.05,170.66814814814813,1,0,2024-01-20,Standard,Facebook Ads,False,874,60,23.05
3938,19,3140.52,15.71,165.29052631578946,0,0,2026-01-01,Standard,Organic,True,162,0,15.71
3939,18,94131.73,470.67,5229.540555555555,1,2,2025-05-13,Business,Referral,False,395,20,470.67
3940,28,3851.5,19.27,137.55357142857142,2,0,2026-02-05,Standard,Organic,True,127,0,19.27
3941,18,2264.04,11.29,125.78,0,0,2024-02-19,Standard,Organic,True,844,0,11.29
3942,14,6873.1,34.37,490.9357142857143,0,0,2025-06-02,Standard,Organic,False,375,0,34.37
3943,27,3526.08,17.63,130.59555555555556,1,0,2024-10-16,Standard,Facebook Ads,False,604,60,17.63
3944,20,50805.7,254.04,2540.285,1,1,2024-03-06,Premium,Google Ads,False,828,80,254.04
3945,16,2256.12,11.28,141.0075,0,0,2026-04-08,Standard,Referral,True,65,20,11.28
3946,26,203398.74000000002,1017.02,7823.028461538463,1,1,2024-07-16,Business,Organic,False,696,0,1017.02
3947,28,24597.25,123.0,878.4732142857143,0,0,2026-02-03,Premium,Facebook Ads,False,129,60,123.0
3948,20,59451.83,297.27,2972.5915,0,1,2023-11-03,Premium,Organic,False,952,0,297.27
3949,28,4879.18,24.44,174.2564285714286,0,0,2023-10-27,Standard,Organic,False,959,0,24.44
3950,14,10359.4,51.82,739.9571428571428,0,0,2026-05-05,Premium,Organic,True,38,0,51.82
3951,30,5094.16,25.44,169.80533333333332,1,0,2025-02-10,Standard,Referral,False,487,20,25.44
3952,17,5934.08,29.66,349.0635294117647,0,0,2025-05-20,Standard,Google Ads,False,388,80,29.66
3953,29,20494.56,102.47,706.7089655172414,0,0,2023-08-28,Premium,Organic,False,1019,0,102.47
3954,14,2577.6,12.870000000000001,184.1142857142857,0,0,2025-02-09,Standard,Referral,False,488,20,12.870000000000001
3955,22,4068.69,20.35,184.94045454545454,0,0,2026-02-07,Standard,Google Ads,False,125,80,20.35
3956,25,3961.7,19.82,158.468,0,0,2025-05-07,Standard,LinkedIn,False,401,120,19.82
3957,16,14199.41,70.99,887.463125,0,0,2024-09-05,Premium,Organic,True,645,0,70.99
3958,20,5370.18,26.86,268.509,0,0,2025-06-16,Standard,Facebook Ads,True,361,60,26.86
3959,18,2899.85,14.5,161.10277777777776,0,0,2025-02-13,Standard,Facebook Ads,False,484,60,14.5
3960,19,58573.71000000001,292.89,3082.8268421052635,0,2,2026-04-26,Premium,Facebook Ads,False,47,60,292.89
3961,15,2300.32,11.5,153.35466666666667,0,0,2026-05-17,Standard,Organic,False,26,0,11.5
3962,18,2657.14,13.280000000000001,147.61888888888888,0,0,2023-11-10,Standard,LinkedIn,True,945,120,13.280000000000001
3963,21,3072.32,15.34,146.3009523809524,0,0,2026-02-03,Standard,Google Ads,False,129,80,15.34
3964,29,176904.73,884.53,6100.163103448276,1,3,2023-06-16,Business,Google Ads,False,1092,80,884.53
3965,28,4867.8,24.330000000000002,173.85,1,0,2023-06-13,Standard,Referral,False,1095,20,24.330000000000002
3966,21,19663.059999999998,98.31,936.3361904761904,0,1,2023-12-24,Standard,Organic,True,901,0,98.31
3967,16,11480.74,57.43,717.54625,1,0,2024-09-06,Premium,LinkedIn,False,644,120,57.43
3968,24,3131.66,15.66,130.48583333333332,1,0,2026-04-09,Standard,Facebook Ads,False,64,60,15.66
3969,23,17566.67,87.84,763.7682608695651,0,0,2024-04-01,Premium,Google Ads,False,802,80,87.84
3970,15,2462.04,12.32,164.136,0,0,2023-06-16,Standard,Referral,False,1092,20,12.32
3971,31,4355.83,21.8,140.5106451612903,0,0,2023-11-04,Standard,Facebook Ads,False,951,60,21.8
3972,19,154803.35,774.03,8147.5447368421055,0,5,2025-09-18,Business,Google Ads,True,267,80,774.03
3973,22,3736.79,18.69,169.8540909090909,0,0,2025-11-03,Standard,Referral,False,221,20,18.69
3974,14,2388.49,11.940000000000001,170.60642857142855,0,0,2023-08-29,Standard,Organic,False,1018,0,11.940000000000001
